Nest,EggNumber,EggID,ChickID,Nest_Fate,mass,length,width,EggVolume,LayDate,Clutch Avg
8162,3,8162-3,8162-3,Active,,51.4,32.6,29.7434631,.,
8162,4,8162-4,8162-4,Active,,51.3,33.1,30.58976905,.,
8162,5,8162-5,8162-5,Active,,51.6,33.1,30.76594314,.,
8162,6,8162-6,8162-6,Active,,51.2,32.9,30.16879411,.,
8162,7,8162-7,8162-7,Active,,49.7,30.9,25.89937455,.,
8163,1,8163-1,8163-1,Unobserved,,50.4,33.2,30.24035226,.,
8163,2,8163-2,8163-2,Unobserved,,51.1,32.5,29.394265,.,
8163,3,8163-3,8163-3,Unobserved,,49.8,32,27.7974272,.,
8163,4,8163-4,8163-4,Unobserved,,49.3,33.5,30.1192318,.,
8163,5,8163-5,8163-5,Unobserved,,51.3,33.4,31.13833021,.,
8163,6,8163-6,8163-6,Unobserved,,46.8,32.3,26.63472099,.,
8163,7,8163-7,8163-7,Unobserved,,50.3,33.4,30.54039005,.,
8163,8,8163-8,8163-8,Unobserved,,50.5,33.4,30.65997808,.,
8163,9,8163-9,8163-9,Unobserved,,50.4,33,29.8826816,.,
8164,1,8164-1,8164-1,Active,,49.1,32.6,28.43329258,.,
8164,2,8164-2,8164-2,Active,,48.3,32.4,27.64102669,.,
8164,3,8164-3,8164-3,Active,,47.5,31.9,26.3723506,.,
8164,4,8164-4,8164-4,Active,,48.2,32.7,28.08932101,.,
8164,5,8164-5,8164-5,Active,,48.1,31.3,25.7219757,.,
8164,6,8164-6,8164-6,Active,,47.4,32.6,27.46490566,.,
8165,1,8165-1,8165-1,Unobserved,,47.3,32.6,27.40794173,.,
8165,2,8165-2,8165-2,Unobserved,,48.1,32.3,27.36168546,.,
8165,3,8165-3,8165-3,Unobserved,,45.3,31.2,24.09990195,.,
8165,4,8165-4,8165-4,Unobserved,,47.6,32.7,27.74543734,.,
8165,5,8165-5,8165-5,Unobserved,,47.8,32.1,26.86392853,.,
8165,6,8165-6,8165-6,Unobserved,,47.7,32,26.6448128,.,
8166,1,8166-1,8166-1,Unobserved,,,,,.,
8166,2,8166-2,8166-2,Unobserved,,,,,.,
8166,3,8166-3,8166-3,Unobserved,,,,,.,
8166,4,8166-4,8166-4,Unobserved,,,,,.,
8166,5,8166-5,8166-5,Unobserved,,,,,.,
8166,6,8166-6,8166-6,Unobserved,,,,,.,
8167,1,8167-1,8167-1,Unobserved,,,,,.,
8167,2,8167-2,8167-2,Unobserved,,,,,.,
8167,3,8167-3,8167-3,Unobserved,,,,,.,
8167,4,8167-4,8167-4,Unobserved,,,,,.,
8167,5,8167-5,8167-5,Unobserved,,,,,.,
8167,6,8167-6,8167-6,Unobserved,,,,,.,
8167,7,8167-7,8167-7,Unobserved,,,,,.,
8168,1,8168-1,8168-1,Active,,51.2,34.2,32.56266445,.,
8168,2,8168-2,8168-2,Active,,52.4,32.6,30.31310246,.,
8168,3,8168-3,8168-3,Active,,50,34.9,33.106668,.,
8168,4,8168-4,8168-4,Active,,53.2,33.5,32.4651832,.,
8168,5,8168-5,8168-5,Active,,52.8,33.6,32.41447117,.,
8168,6,8168-6,8168-6,Active,,52.1,34.6,33.8954113,.,
8168,7,8168-7,8168-7,Active,,51.2,34.5,33.1282688,.,
8168,8,8168-8,8168-8,Active,,52.4,34,32.9318784,.,
8168,9,8168-9,8168-9,Active,,52.6,34.4,33.8271785,.,
8168,10,8168-10,8168-10,Active,,52.6,33.7,32.48318958,.,
8168,11,8168-11,8168-11,Active,,52.9,34.2,33.62844042,.,
8168,P1,8168-P1,8168-P1,Active,,51,32,28.456064,.,
8168,P2,8168-P2,8168-P2,Active,,50.5,31.2,26.81307392,.,
8201,1,,NA,Failed,32.1,49.3,34.7,32.28183743,.,
8201,2,,NA,Failed,34.1,51.3,35.2,34.53363507,.,
8201,3,,NA,Failed,33.5,51.6,34.9,34.15123338,.,
8201.1,1,,NA,Failed,34.5,51.5,35.5,35.251941,.,
8202,1,,NA,Failed,32.5,51.3,32.1,28.79697769,.,
8202.1,1,8202-1,8202-1,Active,32.2,51.1,34.1,32.31290078,.,
8202.1,2,8202-2,8202-2,Active,31.3,49.1,34.2,31.24611766,.,
8202.1,3,8202-3,8202-3,Active,31.7,50,34.1,31.627308,.,
8202.1,4,8202-4,8202-4,Active,,51.1,33.7,31.57009482,.,
8202.1,5,8202-5,8202-5,Active,,49.8,33.6,30.59910349,.,
8202.1,6,8202-6,8202-6,Active,,51.8,33.4,31.43730029,.,
8202.1,7,8202-7,8202-7,Active,,51.8,33.7,31.99620571,.,
8202.1,8,8202-8,8202-8,Active,,50.5,34.2,32.12381552,.,
8202.1,9,8202-9,8202-9,Active,,51,33.7,31.50922184,.,
8202.1,10,8202-10,8202-10,Active,,50.5,33.6,31.02268928,.,
8203,1,8203-1,NA,Failed,30.2,48.9,33.7,30.23088918,.,
8204,1,,NA,Failed,29.5,50.8,32.9,29.93672541,.,
8204,2,,NA,Failed,,,,,.,
8204.1,1,,NA,Failed,28.9,47.5,33.2,28.5270304,.,
8205,1,8205-1,NA,Failed,29.6,48.2,34.4,31.03634227,.,
8205,2,8205-2,NA,Failed,30.8,48.8,34.1,30.87938861,.,
8205,3,8205-3,NA,Failed,,46.3,32.7,27.00035607,.,
8205,4,8205-4,NA,Failed,,46.5,32.3,26.46695996,.,
8205,5,8205-5,NA,Failed,,48.1,32,26.8643584,.,
8205,6,8205-6,NA,Failed,,43.9,32.5,25.317985,.,
8205,7,8205-7,NA,Failed,,45.9,33.1,27.41863546,.,
8206,1,,NA,Failed,27.7,48.8,32.7,28.43320467,.,
8206.1,1,8206-1,8206-1,Active,,48,33.4,29.16512768,.,
8206.1,2,8206-2,8206-2,Active,,51.5,32.8,30.16148736,.,
8206.1,3,8206-3,8206-3,Active,,51.4,32.8,30.10382234,.,
8206.1,4,8206-4,8206-4,Active,,50.7,32.9,29.87870823,.,
8206.1,5,8206-5,8206-5,Active,,45.7,32,25.5470848,.,
8206.1,6,8206-6,8206-6,Active,,48.4,32.9,28.54431318,.,
8206.1,7,8206-7,8206-7,Active,,49.1,32.9,28.95043342,.,
8206.1,8,8206-8,8206-8,Active,,47.3,33.1,28.24078121,.,
8207,1,8207-1,8207-1,Active,32.9,52.2,34.5,33.7662428,.,
8207,2,8207-2,8207-2,Active,,49.4,33.3,29.82563298,.,
8207,3,8207-3,8207-3,Active,,50.2,33.4,30.48059603,.,
8207,4,8207-4,8207-4,Active,,53.8,34.1,33.99571941,.,
8207,5,8207-5,8207-5,Active,,50,33.7,30.900492,.,
8207,6,8207-6,8207-6,Active,,51.5,33.8,31.99991376,.,
8207,7,8207-7,8207-7,Active,,52,34.5,33.638648,.,
8207,8,8207-8,8207-8,Active,,49.9,33.2,29.94495194,.,
8207,9,8207-9,8207-9,Active,,52,35.1,34.80258272,.,
8207,10,8207-10,8207-10,Active,,48.3,33.2,28.99967091,.,
8207,11,8207-11,8207-11,Active,,52.6,34.5,34.0214324,.,
8208,1,8208-1,8208-1,Active,32,50.5,34.8,33.24443072,.,
8208,2,8208-2,8208-2,Active,,50.3,34.3,32.18311159,.,
8208,3,8208-3,8208-3,Active,,49.5,34.3,31.67863268,.,
8208,4,8208-4,8208-4,Active,,50.4,35,33.55664,.,
8208,5,8208-5,8208-5,Active,,49.6,35.4,33.7800105,.,
8208,6,8208-6,8208-6,Active,,48.1,33.3,29.05295842,.,
8208,7,8208-7,8208-7,Active,,49.5,34.3,31.67863268,.,
8208,8,8208-8,8208-8,Active,,48.4,33.5,29.5778584,.,
8208,9,8208-9,8208-9,Active,,50.7,35.4,34.51887363,.,
8209,1,8209-1,8209-1,Active,27.5,48.5,32.3,27.58536684,.,
8209,2,8209-2,8209-2,Active,,51.4,33.2,30.8311529,.,
8209,3,8209-3,8209-3,Active,,51.7,33.2,31.00839309,.,
8209,4,8209-4,8209-4,Active,,48.4,32.3,27.5294465,.,
8209,5,8209-5,8209-5,Active,,49.1,32,27.4132224,.,
8209,6,8209-6,8209-6,Active,,50.8,32.5,29.22442,.,
8209,7,8209-7,8209-7,Active,,51,32.4,29.16023936,.,
8209,8,8209-8,8209-8,Active,,51.6,32.7,30.0379951,.,
8209,9,8209-9,8209-9,Active,,50.8,33,30.1161632,.,
8209,10,8209-10,8209-10,Active,,51.5,33.5,31.442589,.,
8209,11,8209-11,8209-11,Active,,49.5,31.7,27.12574148,.,
8210,1,8210-1,8210-1,Active,29.4,47.7,33.7,29.50041337,.,
8210,2,8210-2,8210-2,Active,,48,34.1,30.38077568,.,
8210,3,8210-3,8210-3,Active,,47.9,34,30.1436064,.,
8210,4,8210-4,8210-4,Active,,49.4,34.1,31.2533483,.,
8210,5,8210-5,8210-5,Active,,48.7,34.2,30.99534685,.,
8210,6,8210-6,8210-6,Active,,48.8,34.3,31.23721363,.,
8210,7,8210-7,8210-7,Active,,48.6,34.2,30.93265414,.,
8210,8,8210-8,8210-8,Active,,48.2,34.5,31.2143468,.,
8210,9,8210-9,8210-9,Active,,48.6,32.4,27.8098281,.,
8210,10,8210-10,8210-10,Active,,49,34,30.825184,.,
8210,11,8210-11,8210-11,Active,,49.4,33.5,30.1793844,.,
8210,P1,8210-P1,8210-P1,Active,,49,32.3,27.86496856,.,
8211,1,8211-1,8211-1,Active,28,46.9,33.5,28.6755694,.,
8211,2,8211-2,8211-2,Active,,47.2,34.1,29.88216275,.,
8211,3,8211-3,8211-3,Active,,46,34.2,29.30264384,.,
8211,4,8211-4,8211-4,Active,,46.8,33.6,28.78373581,.,
8211,5,8211-5,8211-5,Active,,47.2,34.7,30.92651373,.,
8211,6,8211-6,8211-6,Active,,47,34.2,29.92957088,.,
8211,7,8211-7,8211-7,Active,,47.3,33,28.0731992,.,
8211,8,8211-8,8211-8,Active,,48.2,34.3,30.85885445,.,
8212,1,8212-1,8212-1,Active,,47.1,31.8,25.99336054,.,
8212,2,8212-2,8212-2,Active,,49,33.2,29.41323136,.,
8212,3,8212-3,8212-3,Active,,48.2,33.3,29.11239493,.,
8212,4,8212-4,8212-4,Active,,48.6,34.5,31.4695364,.,
8212,5,8212-5,8212-5,Active,,46.8,33.3,28.28028387,.,
8212,6,8212-6,8212-6,Active,,48.8,34.2,31.05803955,.,
8212,7,8212-7,8212-7,Active,,49,34.2,31.18342496,.,
8212,8,8212-8,8212-8,Active,,50,34.4,32.178048,.,
8212,9,8212-9,8212-9,Active,,49.5,34.8,32.59531328,.,
8212,10,8212-10,8212-10,Active,,47.4,32.8,27.79722138,.,
8212,11,8212-11,8212-11,Active,,48.4,33.6,29.7519319,.,
8213,1,8213-1,8213-1,Active,,49.3,33.8,30.65274851,.,
8213,2,8213-2,8213-2,Active,,50,34.1,31.627308,.,
8213,3,8213-3,8213-3,Active,,50.1,34,31.5067616,.,
8213,4,8213-4,8213-4,Active,,49.3,34.3,31.55251295,.,
8213,5,8213-5,8213-5,Active,,48.8,33.8,30.34657459,.,
8213,6,8213-6,8213-6,Active,,49.2,33.5,30.0590792,.,
8213,7,8213-7,8213-7,Active,,48.4,34.2,30.80726874,.,
8213,8,8213-8,8213-8,Active,,48.3,33.2,28.99967091,.,
8213,9,8213-9,8213-9,Active,,48.3,34.2,30.74457603,.,
8214,1,8214-1,8214-1,Active,19.2,48.1,33.6,29.57039514,.,
8214,2,8214-2,8214-2,Active,18.1,46,33.4,27.96924736,.,
8214,3,8214-3,8214-3,Active,,49.8,34,31.3208768,.,
8214,4,8214-4,8214-4,Active,,48,33.9,30.03087488,.,
8214,5,8214-5,8214-5,Active,,50,33.2,30.004032,.,
8214,6,8214-6,8214-6,Active,,52.9,32.6,30.59792214,.,
8214,7,8214-7,8214-7,Active,,48.6,33.3,29.35014094,.,
8214,8,8214-8,8214-8,Active,,50.2,33.2,30.12219213,.,
8214,9,8214-9,8214-9,Active,,50.7,32.8,29.70016717,.,
8215,1,8215-1,8215-1,Unobserved,,51.6,34.3,33.00288982,.,
8215,2,8215-2,8215-2,Unobserved,,49.9,34.1,31.56498138,.,
8215,3,8215-3,8215-3,Unobserved,,50.2,33.5,30.6606052,.,
8215,4,8215-4,8215-4,Unobserved,,50.2,34.1,31.75196123,.,
8215,5,8215-5,8215-5,Unobserved,,50.3,34,31.6306848,.,
8215,6,8215-6,8215-6,Unobserved,,51.2,33.9,32.00199987,.,
8215,7,8215-7,8215-7,Unobserved,,51,33.3,30.77661704,.,
8216,1,8216-1,8216-1,Active,,53.3,34.5,34.4680142,.,
8216,2,8216-2,8216-2,Active,,53.5,35,35.5921,.,
8216,3,8216-3,8216-3,Active,,53.3,34.5,34.4680142,.,
8216,4,8216-4,8216-4,Active,,53.8,34.2,34.19267475,.,
8216,5,8216-5,8216-5,Active,,53.4,34.4,34.33460326,.,
8216,6,8216-6,8216-6,Active,,53.1,34.1,33.5594331,.,
8216,7,8216-7,8216-7,Active,,54.8,33.3,33.03520419,.,
8216,8,8216-8,8216-8,Active,,53,34.5,34.276622,.,
8217,1,8217-1,8217-1,Active,,46.5,33.5,28.434959,.,
8217,2,8217-2,8217-2,Active,,48.2,33.8,29.97916589,.,
8217,3,8217-3,8217-3,Active,,45.9,33.4,27.90945334,.,
8217,4,8217-4,8217-4,Active,,49.1,33.7,30.35263514,.,
8217,5,8217-5,8217-5,Active,,48,33.8,29.85669632,.,
8217,6,8217-6,8217-6,Active,,49.8,33.9,31.13963269,.,
8217,7,8217-7,8217-7,Active,,48.9,34.5,31.6609286,.,
8217,8,8217-8,8217-8,Active,,48.5,34.1,30.69240876,.,
8217,9,8217-9,8217-9,Active,,47.6,33.5,29.0966376,.,
8218,1,8218-1,NA,Failed,,51.4,34.4,33.06604134,.,
8218,2,8218-2,NA,Failed,,50,34.5,32.3627,.,
8218,3,8218-3,NA,Failed,,49.3,34.4,31.73405133,.,
8218,4,8218-4,NA,Failed,,50.9,34.6,33.12539798,.,
8218,5,8218-5,NA,Failed,,49.5,33.7,30.59612708,.,
8218,6,8218-6,NA,Failed,,50.2,34.5,32.4902948,.,
8218,7,8218-7,NA,Failed,,49.7,33.8,30.89768765,.,
8218,8,8218-8,NA,Failed,,49.4,34.2,31.43419578,.,
8219,1,8219-1,8219-1,Active,,49.7,33,29.4740888,.,
8219,2,8219-2,8219-2,Active,,49.5,33.6,30.41756672,.,
8219,3,8219-3,8219-3,Active,,48.1,33.1,28.71057878,.,
8219,4,8219-4,8219-4,Active,,50.5,33.4,30.65997808,.,
8219,5,8219-5,8219-5,Active,,50.4,33.9,31.50921862,.,
8219,6,8219-6,8219-6,Active,,49.2,32.5,28.31858,.,
8219,7,8219-7,8219-7,Active,,49.6,33.2,29.76771174,.,
8219,8,8219-8,8219-8,Active,,48.7,32.7,28.37589073,.,
8220,1,8220-1,8220-1,Active,,54.4,33.7,33.5789033,.,
8220,2,8220-2,8220-2,Active,,52.8,32.8,30.91113267,.,
8220,3,8220-3,8220-3,Active,,54,33.4,32.75276864,.,
8220,4,8220-4,8220-4,Active,,53,33.8,32.91843552,.,
8220,5,8220-5,8220-5,Active,,52.8,33.7,32.60493555,.,
8220,6,8220-6,8220-6,Active,,52,33.8,32.30608768,.,
8220,7,8220-7,8220-7,Active,,52.8,34,33.1797248,.,
8220,8,8220-8,8220-8,Active,,54.9,33.8,34.08189642,.,
8220,9,8220-9,8220-9,Active,,51.1,33.8,31.75497462,.,
8220,10,8220-10,8220-10,Active,,53.1,33.5,32.4050306,.,
8221,1,8221-1,8221-1,Active,,,,,.,
8221,2,8221-2,8221-2,Active,,,,,.,
8221,3,8221-3,8221-3,Active,,,,,.,
8221,4,8221-4,8221-4,Active,,,,,.,
8221,5,8221-5,8221-5,Active,,,,,.,
8221,6,8221-6,8221-6,Active,,,,,.,
8221,7,8221-7,8221-7,Active,,,,,.,
8221,8,8221-8,8221-8,Active,,,,,.,
8221,9,8221-9,8221-9,Active,,,,,.,
8222,1,8222-1,8222-1,Active,,,,,.,
8222,2,8222-2,8222-2,Active,,,,,.,
8222,3,8222-3,8222-3,Active,,,,,.,
8222,4,8222-4,8222-4,Active,,,,,.,
8222,5,8222-5,8222-5,Active,,,,,.,
8222,6,8222-6,8222-6,Active,,,,,.,
8222,7,8222-7,8222-7,Active,,,,,.,
8222,8,8222-8,8222-8,Active,,,,,.,
8301,1,8301-1,NA,Failed,,,,,.,
8302,1,8302-1,8302-1,Unobserved,,51.9,34.3,33.19206942,.,
8302,2,8302-2,8302-2,Unobserved,,52.5,35.2,35.3305856,.,
8302,3,8302-3,8302-3,Unobserved,,51.6,35.4,35.12339802,.,
8302,4,8302-4,8302-4,Unobserved,,49.9,34.2,31.7476593,.,
8302,5,8302-5,8302-5,Unobserved,,51.1,35.1,34.2082611,.,
8302,6,8302-6,8302-6,Unobserved,,50.2,34.3,32.12005173,.,
8302,7,8302-7,8302-7,Unobserved,,50.1,34.3,32.05699186,.,
8303,1,8303-1,8303-1,Active,28.3,49.5,32.7,28.83440228,.,
8303,2,8303-2,8303-2,Active,,50.7,33.4,30.77956611,.,
8303,3,8303-3,8303-3,Active,,49.7,33.3,30.00394249,.,
8303,4,8303-4,8303-4,Active,,51.5,33.3,31.07379956,.,
8303,5,8303-5,8303-5,Active,,50.3,33.6,30.90166477,.,
8303,6,8303-6,8303-6,Active,,51.1,33.5,31.2019786,.,
8303,7,8303-7,8303-7,Active,,51.3,32.6,29.68649917,.,
8303,8,8303-8,8303-8,Active,,49.4,33.5,30.1793844,.,
8304,1,8304-1,8304-1,Active,,49.8,32.1,27.96852805,.,
8304,2,8304-2,8304-2,Active,,51.2,32.9,30.16879411,.,
8304,3,8304-3,8304-3,Active,,49.4,33.3,29.82563298,.,
8304,4,8304-4,8304-4,Active,,49.5,33.4,30.06203792,.,
8304,5,8304-5,8304-5,Active,,49.4,33.2,29.64955162,.,
8304,6,8304-6,8304-6,Active,,48.7,32.5,28.035505,.,
8304,7,8304-7,8304-7,Active,,48.1,33.5,29.3974006,.,
8304,8,8304-8,8304-8,Active,,49,32.8,28.71986176,.,
8305,1,8305-1,8305-1,Active,,46.8,34.1,29.63285629,.,
8305,2,8305-2,8305-2,Active,,48.8,33.3,29.46901395,.,
8305,3,8305-3,8305-3,Active,,49.8,34.2,31.68496659,.,
8305,4,8305-4,8305-4,Active,,50.8,34.1,32.12592093,.,
8305,5,8305-5,8305-5,Active,,48.6,34.6,31.64953914,.,
8305,6,8305-6,8305-6,Active,,48.6,33.6,29.87295642,.,
8305,7,8305-7,8305-7,Active,,49.6,33.8,30.83645286,.,
8305,8,8305-8,8305-8,Active,,48.6,33.3,29.35014094,.,
8306,1,8306-1,8306-1,Active,27.6,47,32.8,27.56656128,.,
8306,2,8306-2,8306-2,Active,29.2,49.3,33.1,29.41527513,.,
8306,3,8306-3,8306-3,Active,27.2,48.7,32.1,27.36099831,.,
8306,4,8306-4,8306-4,Active,,48.5,33.3,29.29070444,.,
8306,5,8306-5,8306-5,Active,,49.2,33.4,29.88265587,.,
8306,6,8306-6,8306-6,Active,,49.5,31.7,27.12574148,.,
8306,7,8306-7,8306-7,Active,,49.7,31.4,26.72918563,.,
8306,8,8306-8,8306-8,Active,,51.4,30.9,26.76939742,.,
8306,9,8306-9,8306-9,Active,,48.3,32.1,27.14007841,.,
8307,1,8307-1,8307-1,Active,,50.1,33.9,31.32442566,.,
8307,2,8307-2,8307-2,Active,,48.2,34.4,31.03634227,.,
8307,3,8307-3,8307-3,Active,,48.6,33.9,30.40046082,.,
8307,4,8307-4,8307-4,Active,,48.9,32.4,27.9786295,.,
8307,5,8307-5,8307-5,Active,,49.4,32.9,29.12448494,.,
8307,6,8307-6,8307-6,Active,,49.4,34.2,31.43419578,.,
8307,7,8307-7,8307-7,Active,,47.8,34.2,30.43111251,.,
8307,8,8307-8,8307-8,Active,,50.5,33.5,30.841063,.,
8308,1,8308-1,NA,Failed,24.7,43.8,32.4,25.10900557,.,
8308,2,8308-2,NA,Failed,,,,,.,
8308,3,8308-3,NA,Failed,,,,,.,
8308,4,8308-4,NA,Failed,,,,,.,
8308,5,8308-5,NA,Failed,,,,,.,
8308,6,8308-6,NA,Failed,,,,,.,
8308,7,8308-7,NA,Failed,,,,,.,
8308,8,8308-8,NA,Failed,,,,,.,
8308,9,8308-9,NA,Failed,,,,,.,
8309,1,,NA,Failed,,,,,.,
8309,2,,NA,Failed,,,,,.,
8309,3,,NA,Failed,,,,,.,
8309,4,,NA,Failed,,,,,.,
8309,5,,NA,Failed,,,,,.,
8309,6,,NA,Failed,,,,,.,
8309.1,1,8309-1,8309-1,Active,,48.4,33.3,29.23126794,.,
8309.1,2,8309-2,8309-2,Active,,49.6,33.7,30.65700006,.,
8309.1,3,8309-3,8309-3,Active,,50.5,34,31.754608,.,
8309.1,4,8309-4,8309-4,Active,,48.9,33.5,29.8786214,.,
8309.1,5,8309-5,8309-5,Active,,49.5,33.7,30.59612708,.,
8309.1,6,8309-6,8309-6,Active,,50,33.1,29.826348,.,
8309.1,7,8309-7,8309-7,Active,,46.9,33.4,28.5073935,.,
8309.1,8,8309-8,8309-8,Active,,49.2,33.1,29.35655043,.,
8310,1,8310-1,8310-1,Active,,49.8,34,31.3208768,.,
8310,2,8310-2,8310-2,Active,,47.6,33.2,28.58611046,.,
8310,3,8310-3,8310-3,Active,,51.1,33.3,30.83605354,.,
8310,4,8310-4,8310-4,Active,,48.6,33.5,29.6981636,.,
8310,5,8310-5,8310-5,Active,,49.4,33.1,29.47399982,.,
8310,6,8310-6,8310-6,Active,,49.6,34.4,31.92433562,.,
8310,7,8310-7,8310-7,Active,,49.8,33.9,31.13963269,.,
8310,8,8310-8,8310-8,Active,,49.6,34.4,31.92433562,.,
8310,9,8310-9,8310-9,Active,,50.1,33.4,30.42080202,.,
8311,1,8311-1,8311-1,Active,,51.2,33.1,30.53104435,.,
8311,2,8311-2,8311-2,Active,,51.6,32.6,29.85739098,.,
8311,3,8311-3,8311-3,Active,,52.2,33.8,32.42855725,.,
8311,4,8311-4,8311-4,Active,,51.9,33.2,31.12655322,.,
8311,5,8311-5,8311-5,Active,,52.7,33.6,32.35395891,.,
8311,6,8311-6,8311-6,Active,,51.1,33.8,31.75497462,.,
8311,7,8311-7,8311-7,Active,,52.1,33.2,31.24471334,.,
8311,8,8311-8,8311-8,Active,,50.7,33.3,30.59830753,.,
8311,9,8311-9,8311-9,Active,,52.2,33.4,31.67647635,.,
8311,10,8311-10,8311-10,Active,,52.5,32.5,30.186875,.,
8311,11,8311-11,8311-11,Active,,51.6,33.6,31.6883241,.,
8312,1,8312-1,8312-1,Active,,52.5,33.4,31.8558584,.,
8312,2,8312-2,8312-2,Active,,51.6,33,30.5831264,.,
8312,3,8312-3,8312-3,Active,,50.3,33.7,31.08311095,.,
8312,4,8312-4,8312-4,Active,,50.4,33.1,30.06124678,.,
8312,5,8312-5,8312-5,Active,,52.9,33.2,31.71735386,.,
8312,6,8312-6,8312-6,Active,,50.4,32.4,28.82263654,.,
8312,7,8312-7,8312-7,Active,,50.9,33.4,30.89915414,.,
8312,8,8312-8,8312-8,Active,,51.1,33.7,31.57009482,.,
8312,9,8312-9,8312-9,Active,,50.6,32.4,28.93517082,.,
8313,1,8313-1,8313-1,Active,,48.9,33.7,30.23088918,.,
8313,2,8313-2,8313-2,Active,,50.5,35.1,33.81204668,.,
8313,3,8313-3,8313-3,Active,,48,33.7,29.68303232,.,
8313,4,8313-4,8313-4,Active,,48.7,34.4,31.35348275,.,
8313,5,8313-5,8313-5,Active,,48.4,33.9,30.2772655,.,
8313,6,8313-6,8313-6,Active,,49,34.2,31.18342496,.,
8313,7,8313-7,8313-7,Active,,48.1,33.8,29.9179311,.,
8313,8,8313-8,8313-8,Active,,48.5,34.1,30.69240876,.,
8313,9,8313-9,8313-9,Active,,48.2,34.1,30.50542891,.,
8313,10,8313-10,8313-10,Active,,48.2,33.9,30.15407019,.,
8314,1,8314-1,8314-1,Active,,48.6,32.9,28.66034754,.,
8314,2,8314-2,8314-2,Active,,47.6,32.7,27.74543734,.,
8314,3,8314-3,8314-3,Active,,49.5,33.1,29.53272452,.,
8314,4,8314-4,8314-4,Active,,50.3,33.9,31.44762097,.,
8314,5,8314-5,8314-5,Active,,50.2,33.2,30.12219213,.,
8314,6,8314-6,8314-6,Active,,50.5,34.2,32.12381552,.,
8315,1,8315-1,8315-1,Active,,50.6,34.1,32.0012677,.,
8315,2,8315-2,8315-2,Active,,51.3,34.9,33.95537737,.,
8315,3,8315-3,8315-3,Active,,50.6,33.2,30.35851238,.,
8315,4,8315-4,8315-4,Active,,50.6,34.1,32.0012677,.,
8315,5,8315-5,8315-5,Active,,47.2,33,28.0148288,.,
8315,6,8315-6,8315-6,Active,,52,33.9,32.49478112,.,
8315,7,8315-7,8315-7,Active,,49.2,34.6,32.03454579,.,
8315,8,8315-8,8315-8,Active,,50.4,35.1,33.74601094,.,
8315,9,8315-9,8315-9,Active,,53.1,34.2,33.75382582,.,
8316,1,8316-1,8316-1,Active,,47.8,31.8,26.37277779,.,
8316,2,8316-2,8316-2,Active,,47.5,32.4,27.1908896,.,
8316,3,8316-3,8316-3,Active,,47,31.3,25.14435048,.,
8316,4,8316-4,8316-4,Active,,48.2,31.3,25.77448709,.,
8316,5,8316-5,8316-5,Active,,47.2,31.6,25.72676915,.,
8316,6,8316-6,8316-6,Active,,45.9,31,24.1069064,.,
8316,7,8316-7,8316-7,Active,,46.2,31.7,25.34829205,.,
8316,8,8316-8,8316-8,Active,,,,,.,
8317,1,8317-1,NA,Failed,,,,,.,
8317,2,8317-2,NA,Failed,,,,,.,
8318,1,8318-1,NA,Failed,,47,31.9,26.09963112,.,
8318,2,8318-2,NA,Failed,,45.9,31.5,24.8757314,.,
8318,3,8318-3,NA,Failed,,46.5,32,25.986176,.,
8318,4,8318-4,NA,Failed,,47.7,37.6,36.60988467,.,
8318,5,8318-5,NA,Failed,,46.7,32,26.0959488,.,
8318,6,8318-6,NA,Failed,,47.1,31.3,25.19686186,.,
8318,7,8318-7,NA,Failed,,46.7,31.7,25.61760257,.,
8318,8,8318-8,NA,Failed,,47.6,32.9,28.08017578,.,
8319,1,8319-1,8319-1,Unobserved,,47.6,34.5,30.8315624,.,
8319,2,8319-2,8319-2,Unobserved,,46.7,37.9,36.41906599,.,
8319,3,8319-3,8319-3,Unobserved,,47.5,34.4,30.5923456,.,
8319,4,8319-4,8319-4,Unobserved,,48.4,34.4,31.16319846,.,
8319,5,8319-5,8319-5,Unobserved,,47.4,33.8,29.48928762,.,
8319,6,8319-6,8319-6,Unobserved,,47.5,33.8,29.5505224,.,
8319,7,8319-7,8319-7,Unobserved,,47.4,34.5,30.7039676,.,
8319,8,8319-8,8319-8,Unobserved,,47,34.3,30.10213608,.,
8319,9,8319-9,8319-9,Unobserved,,47.7,34.1,30.19379583,.,
8320,1,8320-1,NA,Failed,,45.7,32.8,26.81691597,.,
8320,2,8320-2,NA,Failed,,45.4,32.1,25.5384091,.,
8320,3,8320-3,NA,Failed,,46.1,32.6,26.7243745,.,
8320,4,8320-4,NA,Failed,,46.1,32.5,26.563515,.,
8320,5,8320-5,NA,Failed,,46.2,33.1,27.59480955,.,
8320,6,8320-6,NA,Failed,,45.2,33,26.8474208,.,
8321,1,8321-1,8321-1,Unobserved,,51,34.5,33.000674,.,
8321,2,8321-2,8321-2,Unobserved,,51.7,34.5,33.4472558,.,
8321,3,8321-3,8321-3,Unobserved,,50,34.7,32.733612,.,
8321,4,8321-4,8321-4,Unobserved,,51.6,34.7,33.76623958,.,
8321,5,8321-5,8321-5,Unobserved,,50.8,34.1,32.12592093,.,
8321,6,8321-6,8321-6,Unobserved,,50.7,34.5,32.8092818,.,
8321,7,8321-7,8321-7,Unobserved,,50.2,34.4,32.30490419,.,
8321,8,8321-8,8321-8,Unobserved,,50.2,34.3,32.12005173,.,
